company;ano;mes;valorNota;valorTotalFaturamento
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;2021;12;3402660.6375;4907336.077500001
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;2021;12;1504675.44;4907336.077500001
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;2021;12;14862.12;44586.3525
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;2021;12;14862.12;44586.3525
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;2021;12;14862.1125;44586.3525
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;2021;1;29837.8875;890782.7175
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;2021;1;2631.6825;890782.7175
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;2021;1;14491.005;890782.7175
c487b40198cff7144798ee944048134f16709935dea124b2b28ed244cb568bcf;2021;1;2110.8525;89327.4
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;2021;1;635519.1675;890782.7175
c487b40198cff7144798ee944048134f16709935dea124b2b28ed244cb568bcf;2021;1;12712.785;89327.4
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;2021;1;12653.4975;890782.7175
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;2021;1;24693.885;890782.7175
3a80a0add00aa05156487dc5bceb0f1647bb80425a4f03bf77193f110a98766f;2021;1;18942.615;47189.64
3a80a0add00aa05156487dc5bceb0f1647bb80425a4f03bf77193f110a98766f;2021;1;28247.025;47189.64
c487b40198cff7144798ee944048134f16709935dea124b2b28ed244cb568bcf;2022;2;2733.96;115848.93
c487b40198cff7144798ee944048134f16709935dea124b2b28ed244cb568bcf;2022;2;15173.79;115848.93
4f3127408ba23b9ad93d27baa364e51c116045a811ac96d75769dcd8f6b8d8c6;2022;2;2833706.565;3312206.085
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2022;2;1581507.9975;2719075.2675
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;2022;2;62700.5475;1068148.14
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;2022;2;232204.9125;1068148.14
21dd71c0d751e9e224d45699b6b1088a12fd25905bbfe66dee87274a08bc2a40;2020;12;21769.1175;65307.36
21dd71c0d751e9e224d45699b6b1088a12fd25905bbfe66dee87274a08bc2a40;2020;12;21769.1175;65307.36
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;2020;12;48927.165;146781.48
21dd71c0d751e9e224d45699b6b1088a12fd25905bbfe66dee87274a08bc2a40;2020;12;21769.125;65307.36
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;2020;12;13072.275;39216.8175
d4600a68a18eb94eb7becb7598a1d3f6f36eada58881fc6eb8249ad82186f047;2020;12;1426.7475;121852.5825
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;2020;12;48927.1575;146781.48
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;2020;12;13072.275;39216.8175
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;2020;12;13072.2675;39216.8175
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;2020;12;48927.1575;146781.48
49f572f108a923aa49fa5dd4d69bbb55a393f5299b7292c47be56b9d64206660;2020;12;680.445;58113.96
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;2020;12;644254.785;904256.3625
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;2020;12;25236.48;904256.3625
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;2021;1;9685.905;54990.73499999999
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;2021;1;979.0125;54990.73499999999
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;2021;1;703330.1475;1308730.515
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;2021;1;39246.4575;54990.73499999999
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;2021;1;605400.3675;1308730.515
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;2021;1;5079.36;54990.73499999999
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;2021;3;12176.94;36530.8125
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;2021;3;12176.94;36530.8125
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;2021;3;12176.9325;36530.8125
c487b40198cff7144798ee944048134f16709935dea124b2b28ed244cb568bcf;2021;1;74503.7625;89327.4
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;2021;1;48282.7875;890782.7175
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;2021;1;12994.89;890782.7175
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;2021;6;11844.1875;35532.5775
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;2021;6;11844.195;35532.5775
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;2021;6;11844.195;35532.5775
0dd25a9acdbefa7af129a692af0ab2b06fdcaa48a9d43228d347c2f25f94657f;2021;6;34590.87;103772.61750000001
